"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","1995","1995",1.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","1996","1996",1.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","1997","1997",1.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","1998","1998",1.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","1999","1999",1.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2000","2000",1.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2001","2001",1.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2002","2002",1.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2003","2003",1.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2004","2004",1.6,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2005","2005",1.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2006","2006",1.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2007","2007",1.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2008","2008",1.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2009","2009",1.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2010","2010",1.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2011","2011",1.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2012","2012",1.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2013","2013",1.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2014","2014",1.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2015","2015",1.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2016","2016",1.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2017","2017",1.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2018","2018",1.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","NZL","New Zealand","2019","2019",1.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1964","1964",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1965","1965",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1966","1966",5.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1967","1967",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1968","1968",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1969","1969",5.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1970","1970",6.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1971","1971",6.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1972","1972",6.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1973","1973",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1974","1974",6.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1975","1975",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1976","1976",6.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1977","1977",6.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1978","1978",6.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1979","1979",6.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1980","1980",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1981","1981",6.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1982","1982",7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1983","1983",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1984","1984",6.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1985","1985",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1986","1986",7.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1987","1987",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1988","1988",6.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1989","1989",6.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1990","1990",6.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1991","1991",6.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1992","1992",6.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1993","1993",6.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1994","1994",5.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1995","1995",6.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1996","1996",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1997","1997",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1998","1998",5.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","1999","1999",5.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2000","2000",5.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2001","2001",5.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2002","2002",5.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2003","2003",5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2004","2004",4.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2005","2005",4.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2006","2006",4.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2007","2007",4.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2008","2008",4.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2009","2009",4.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2010","2010",4.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2011","2011",4.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2012","2012",4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2013","2013",4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2014","2014",4.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2015","2015",3.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2016","2016",3.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2017","2017",3.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2018","2018",3.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2019","2019",3.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","NOR","Norway","2020","2020",3.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1964","1964",3.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1965","1965",4.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1966","1966",4.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1967","1967",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1968","1968",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1969","1969",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1970","1970",5.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1971","1971",5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1972","1972",4.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1973","1973",5.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1974","1974",5.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1975","1975",5.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1976","1976",5.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1977","1977",5.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1978","1978",5.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1979","1979",5.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1980","1980",5.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1981","1981",5.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1982","1982",6.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1983","1983",6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1984","1984",6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1985","1985",6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1986","1986",6.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1987","1987",6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1988","1988",5.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1989","1989",5.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1990","1990",5.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1991","1991",5.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1992","1992",5.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1993","1993",5.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1994","1994",5.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1995","1995",5.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1996","1996",5.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1997","1997",4.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1998","1998",5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","1999","1999",4.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2000","2000",4.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2001","2001",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2002","2002",4.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2003","2003",4.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2004","2004",4.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2005","2005",4.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2006","2006",3.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2007","2007",4.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2008","2008",4.2,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2009","2009",3.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2010","2010",3.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2011","2011",3.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2012","2012",3.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2013","2013",3.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2014","2014",3.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2015","2015",3.3,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2016","2016",3.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2017","2017",2.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2018","2018",2.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","NOR","Norway","2019","2019",2.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1964","1964",2.4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1965","1965",2.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1966","1966",3.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1967","1967",3.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1968","1968",3.2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1969","1969",3.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1970","1970",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1971","1971",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1972","1972",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1973","1973",3.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1974","1974",3.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1975","1975",4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1976","1976",4.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1977","1977",4.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","NOR","Norway","1978","1978",4.2,,
