LOCATION,Country,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
HKG,Hong Kong,GDP,TOT,MLN_USD,A,1990,104222.692,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,1991,113890.945,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,1992,123749.232,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,1993,134536.764,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,1994,145703.797,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,1995,152290.183,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,1996,161682.748,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,1997,172858.26,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,1998,164520.548,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,1999,171079.348,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2000,188307.603,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2001,193517.104,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2002,199834.686,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2003,209766.849,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2004,234155.559,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2005,259288.236,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2006,285921.258,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2007,312582.464,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2008,325443.454,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2009,319860.564,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2010,345486.833,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2011,369685.332,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2012,373485.399,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2013,385454.66,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2014,395992.927,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2015,411282.706,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2016,419837.588,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2017,442387.688,
HKG,Hong Kong,GDP,TOT,MLN_USD,A,2018,466106.548,
MDG,Madagascar,GDP,TOT,MLN_USD,A,2007,30541.742,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2008,33333.025,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2009,32227.722,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2010,32809.07,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2011,34048.44,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2012,34699.876,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2013,35730.697,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2014,37125.674,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2015,37860.909,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2016,40437.411,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2017,40952.508,E
MDG,Madagascar,GDP,TOT,MLN_USD,A,2018,43476.259,E
MAR,Morocco,GDP,TOT,MLN_USD,A,2007,174476.004,
MAR,Morocco,GDP,TOT,MLN_USD,A,2008,188405.513,
MAR,Morocco,GDP,TOT,MLN_USD,A,2009,197898.249,
MAR,Morocco,GDP,TOT,MLN_USD,A,2010,207843.489,
MAR,Morocco,GDP,TOT,MLN_USD,A,2011,223315.73,
MAR,Morocco,GDP,TOT,MLN_USD,A,2012,225677.095,
MAR,Morocco,GDP,TOT,MLN_USD,A,2013,235384.98,
MAR,Morocco,GDP,TOT,MLN_USD,A,2014,233044.129,
MAR,Morocco,GDP,TOT,MLN_USD,A,2015,247397.868,
MAR,Morocco,GDP,TOT,MLN_USD,A,2016,252196.888,
MAR,Morocco,GDP,TOT,MLN_USD,A,2017,264212.938,
MAR,Morocco,GDP,TOT,MLN_USD,A,2018,279235.646,
SGP,Singapore,GDP,TOT,MLN_USD,A,1990,72681.214,
SGP,Singapore,GDP,TOT,MLN_USD,A,1991,80164.774,
SGP,Singapore,GDP,TOT,MLN_USD,A,1992,87435.625,
SGP,Singapore,GDP,TOT,MLN_USD,A,1993,99767.321,
SGP,Singapore,GDP,TOT,MLN_USD,A,1994,113205.942,
SGP,Singapore,GDP,TOT,MLN_USD,A,1995,123902.549,
SGP,Singapore,GDP,TOT,MLN_USD,A,1996,135597.888,
SGP,Singapore,GDP,TOT,MLN_USD,A,1997,149412.165,
SGP,Singapore,GDP,TOT,MLN_USD,A,1998,147776.825,
SGP,Singapore,GDP,TOT,MLN_USD,A,1999,158491.309,
SGP,Singapore,GDP,TOT,MLN_USD,A,2000,176680.943,
SGP,Singapore,GDP,TOT,MLN_USD,A,2001,178625.969,
SGP,Singapore,GDP,TOT,MLN_USD,A,2002,188554.642,
SGP,Singapore,GDP,TOT,MLN_USD,A,2003,200767.583,
SGP,Singapore,GDP,TOT,MLN_USD,A,2004,226417.853,
SGP,Singapore,GDP,TOT,MLN_USD,A,2005,250651.828,
SGP,Singapore,GDP,TOT,MLN_USD,A,2006,281491.798,
SGP,Singapore,GDP,TOT,MLN_USD,A,2007,315132.192,
SGP,Singapore,GDP,TOT,MLN_USD,A,2008,327263.784,
SGP,Singapore,GDP,TOT,MLN_USD,A,2009,330157.7,
SGP,Singapore,GDP,TOT,MLN_USD,A,2010,382521.231,
SGP,Singapore,GDP,TOT,MLN_USD,A,2011,414966.621,
SGP,Singapore,GDP,TOT,MLN_USD,A,2012,435967.947,
SGP,Singapore,GDP,TOT,MLN_USD,A,2013,448147.719,
SGP,Singapore,GDP,TOT,MLN_USD,A,2014,461712.944,
SGP,Singapore,GDP,TOT,MLN_USD,A,2015,481393.137,
SGP,Singapore,GDP,TOT,MLN_USD,A,2016,501247.434,
SGP,Singapore,GDP,TOT,MLN_USD,A,2017,532832.748,
SGP,Singapore,GDP,TOT,MLN_USD,A,2018,571120.252,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,1995,8816873.579,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,1996,9232614.062,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,1997,9485935.16,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,1998,9891476.143,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,1999,10336998.74,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2000,10946519.6,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2001,11464477.74,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2002,11877686.63,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2003,12195769.81,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2004,12752106.34,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2005,13298565.87,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2006,14065855.98,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2007,14937070.79,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2008,15417487.92,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2009,14724698.54,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2010,15270201.89,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2011,15749444.35,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2012,15842238.5,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2013,16021130.92,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2014,16389098.81,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2015,16987124.34,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2016,17459305.13,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2017,18180958.52,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2018,18805044.08,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2019,19431975.61,
EU27_2020,#N/A,GDP,TOT,MLN_USD,A,2020,18523446.58,
