Year,Country Code,Population
1981,SOM,6511115.0
1982,SOM,6608040.0
1983,SOM,6618594.0
1984,SOM,6614713.0
1985,SOM,6648628.0
1986,SOM,6736751.0
1987,SOM,6862267.0
1988,SOM,7005226.0
1989,SOM,7133263.0
1990,SOM,7225089.0
1991,SOM,7274026.0
1992,SOM,7295380.0
1993,SOM,7315864.0
1994,SOM,7372592.0
1995,SOM,7491647.0
1996,SOM,7682683.0
1997,SOM,7936122.0
1998,SOM,8235064.0
1999,SOM,8553595.0
2000,SOM,8872250.0
2001,SOM,9186719.0
2002,SOM,9501335.0
2003,SOM,9815412.0
2004,SOM,10130251.0
2005,SOM,10446856.0
2006,SOM,10763904.0
2007,SOM,11080122.0
2008,SOM,11397188.0
2009,SOM,11717691.0
2010,SOM,12043886.0
2011,SOM,12376305.0
2012,SOM,12715487.0
2013,SOM,13063711.0
2014,SOM,13423571.0
2015,SOM,13797204.0
2016,SOM,14185635.0
1964,SRB,6765000.0
1965,SRB,6794000.0
1966,SRB,6841000.0
1967,SRB,6880000.0
1968,SRB,6915000.0
1969,SRB,6945000.0
1970,SRB,6972000.0
1971,SRB,7013000.0
1972,SRB,7053000.0
1973,SRB,7091000.0
1974,SRB,7128000.0
1975,SRB,7163000.0
1976,SRB,7214000.0
1977,SRB,7258000.0
1978,SRB,7297000.0
1979,SRB,7332000.0
1980,SRB,7362000.0
1981,SRB,7405000.0
1982,SRB,7440000.0
1983,SRB,7468000.0
1984,SRB,7489000.0
1985,SRB,7504000.0
1986,SRB,7536000.0
1987,SRB,7558000.0
1988,SRB,7572000.0
1989,SRB,7581000.0
1990,SRB,7586000.0
1991,SRB,7595636.0
1992,SRB,7646424.0
1993,SRB,7699307.0
1994,SRB,7734639.0
1995,SRB,7625357.0
1996,SRB,7617794.0
1997,SRB,7596501.0
1998,SRB,7567745.0
1999,SRB,7540401.0
2000,SRB,7516346.0
2001,SRB,7503433.0
2002,SRB,7496522.0
2003,SRB,7480591.0
2004,SRB,7463157.0
2005,SRB,7440769.0
2006,SRB,7411569.0
2007,SRB,7381579.0
2008,SRB,7350222.0
2009,SRB,7320807.0
2010,SRB,7291436.0
2011,SRB,7234099.0
2012,SRB,7199077.0
2013,SRB,7164132.0
2014,SRB,7130576.0
2015,SRB,7095383.0
2016,SRB,7058322.0
1964,SSA,249827334.0
1965,SSA,256012349.0
1966,SSA,262405783.0
1967,SSA,269022493.0
1968,SSA,275886412.0
1969,SSA,283028136.0
1970,SSA,290472633.0
1971,SSA,298229780.0
1972,SSA,306303621.0
1973,SSA,314704612.0
1974,SSA,323442396.0
1975,SSA,332524189.0
1976,SSA,341958433.0
1977,SSA,351746974.0
1978,SSA,361877306.0
1979,SSA,372341551.0
1980,SSA,383124954.0
1981,SSA,394217957.0
1982,SSA,405624485.0
1983,SSA,417361377.0
1984,SSA,429457197.0
1985,SSA,441922760.0
1986,SSA,454770025.0
1987,SSA,467984604.0
1988,SSA,481525582.0
1989,SSA,495338255.0
1990,SSA,509382368.0
1991,SSA,523656521.0
1992,SSA,538175676.0
1993,SSA,552948132.0
1994,SSA,567997865.0
1995,SSA,583337983.0
1996,SSA,598991357.0
1997,SSA,614977022.0
1998,SSA,631321857.0
1999,SSA,648067928.0
2000,SSA,665246457.0
2001,SSA,682874821.0
2002,SSA,700982474.0
2003,SSA,719633384.0
2004,SSA,738900772.0
2005,SSA,758841806.0
2006,SSA,779482246.0
2007,SSA,800823534.0
2008,SSA,822858534.0
2009,SSA,845567911.0
2010,SSA,868935345.0
2011,SSA,892958422.0
2012,SSA,917637577.0
2013,SSA,942949525.0
2014,SSA,968866993.0
2015,SSA,995365079.0
2016,SSA,1022435568.0
1964,SSD,3069735.0
1965,SSD,3133155.0
1966,SSD,3199348.0
1967,SSD,3268392.0
1968,SSD,3340426.0
1969,SSD,3415572.0
1970,SSD,3494011.0
1971,SSD,3575896.0
1972,SSD,3661442.0
1973,SSD,3750780.0
1974,SSD,3844094.0
1975,SSD,3941613.0
1976,SSD,4041792.0
1977,SSD,4144552.0
1978,SSD,4253085.0
1979,SSD,4371711.0
1980,SSD,4502603.0
1981,SSD,4646478.0
1982,SSD,4799435.0
1983,SSD,4953154.0
1984,SSD,5096478.0
1985,SSD,5220748.0
1986,SSD,5328167.0
1987,SSD,5419808.0
1988,SSD,5485288.0
1989,SSD,5511582.0
1990,SSD,5492620.0
1991,SSD,5420179.0
1992,SSD,5305449.0
1993,SSD,5185712.0
1994,SSD,5111371.0
1995,SSD,5118084.0
1996,SSD,5221925.0
1997,SSD,5411653.0
1998,SSD,5661934.0
1999,SSD,5933884.0
2000,SSD,6199396.0
2001,SSD,6447791.0
2002,SSD,6688225.0
2003,SSD,6935665.0
2004,SSD,7213354.0
2005,SSD,7535931.0
2006,SSD,7907407.0
2007,SSD,8315144.0
2008,SSD,8736932.0
2009,SSD,9142258.0
2010,SSD,9508372.0
2011,SSD,9830695.0
2012,SSD,10113648.0
2013,SSD,10355030.0
2014,SSD,10554882.0
2015,SSD,10715657.0
2016,SSD,10832520.0
1964,SSF,249873656.0
1965,SSF,256059849.0
1966,SSF,262454482.0
1967,SSF,269072404.0
1968,SSF,275937546.0
1969,SSF,283080501.0
1970,SSF,290526233.0
1971,SSF,298284475.0
1972,SSF,306359650.0
1973,SSF,314761504.0
1974,SSF,323500333.0
1975,SSF,332583481.0
1976,SSF,342018937.0
1977,SSF,351808760.0
1978,SSF,361939456.0
1979,SSF,372404237.0
1980,SSF,383188215.0
1981,SSF,394281992.0
1982,SSF,405688898.0
1983,SSF,417425712.0
1984,SSF,429521914.0
1985,SSF,441988004.0
1986,SSF,454835677.0
1987,SSF,468053103.0
1988,SSF,481594337.0
1989,SSF,495407422.0
1990,SSF,509451875.0
1991,SSF,523726960.0
1992,SSF,538246439.0
1993,SSF,553020385.0
1994,SSF,568072070.0
1995,SSF,583413287.0
1996,SSF,599067774.0
1997,SSF,615054341.0
1998,SSF,631400703.0
1999,SSF,648148338.0
2000,SSF,665327588.0
2001,SSF,682956023.0
2002,SSF,701066197.0
2003,SSF,719716165.0
2004,SSF,738983247.0
2005,SSF,758924664.0
2006,SSF,779566846.0
2007,SSF,800908567.0
2008,SSF,822945490.0
2009,SSF,845655209.0
2010,SSF,869025115.0
2011,SSF,893045863.0
2012,SSF,917725880.0
2013,SSF,943039474.0
2014,SSF,968958352.0
2015,SSF,995458498.0
2016,SSF,1022530245.0
1964,SST,15333414.0
1965,SST,15621038.0
1966,SST,15906000.0
1967,SST,16189729.0
1968,SST,16478258.0
1969,SST,16772135.0
1970,SST,17073320.0
1971,SST,17384835.0
1972,SST,17702798.0
1973,SST,18024903.0
1974,SST,18352225.0
1975,SST,18688113.0
1976,SST,19027575.0
1977,SST,19373865.0
1978,SST,19729124.0
1979,SST,20104329.0
1980,SST,20501052.0
1981,SST,20918880.0
1982,SST,21359036.0
1983,SST,21809929.0
1984,SST,22269272.0
1985,SST,22740424.0
1986,SST,23219508.0
1987,SST,23705895.0
1988,SST,24190637.0
1989,SST,24669495.0
1990,SST,25134374.0
1991,SST,25593378.0
1992,SST,26020298.0
1993,SST,26428489.0
1994,SST,26841261.0
1995,SST,27247916.0
1996,SST,27660218.0
1997,SST,28081580.0
1998,SST,28504891.0
1999,SST,28948552.0
2000,SST,29393017.0
2001,SST,29820320.0
2002,SST,30250201.0
2003,SST,30697300.0
2004,SST,31189665.0
2005,SST,31746502.0
2006,SST,32375205.0
2007,SST,33066727.0
2008,SST,33798831.0
2009,SST,34529570.0
2010,SST,35238631.0
2011,SST,35912140.0
2012,SST,36568506.0
2013,SST,37213359.0
2014,SST,37861447.0
2015,SST,38524668.0
2016,SST,39198032.0
1964,STP,64278.0
1965,STP,64884.0
1966,STP,66172.0
1967,STP,68039.0
1968,STP,70258.0
1969,STP,72501.0
1970,STP,74570.0
1971,STP,76344.0
1972,STP,77930.0
1973,STP,79463.0
1974,STP,81148.0
1975,STP,83134.0
1976,STP,85475.0
1977,STP,88102.0
1978,STP,90846.0
1979,STP,93458.0
1980,STP,95788.0
1981,STP,97767.0
1982,STP,99478.0
1983,STP,101064.0
1984,STP,102826.0
1985,STP,104926.0
1986,STP,107429.0
1987,STP,110259.0
1988,STP,113288.0
1989,STP,116313.0
1990,STP,119211.0
1991,STP,121949.0
1992,STP,124574.0
1993,STP,127066.0
1994,STP,129426.0
1995,STP,131679.0
1996,STP,133799.0
1997,STP,135831.0
1998,STP,137855.0
1999,STP,139964.0
2000,STP,142264.0
2001,STP,144760.0
2002,STP,147450.0
2003,STP,150405.0
2004,STP,153736.0
2005,STP,157472.0
2006,STP,161676.0
2007,STP,166297.0
2008,STP,171122.0
2009,STP,175877.0
2010,STP,180372.0
2011,STP,184521.0
2012,STP,188394.0
2013,STP,192076.0
2014,STP,195727.0
2015,STP,199439.0
2016,STP,203221.0
1964,SUR,320267.0
1965,SUR,328939.0
1966,SUR,338155.0
1967,SUR,347673.0
1968,SUR,356551.0
1969,SUR,363574.0
1970,SUR,367926.0
1971,SUR,369230.0
1972,SUR,367907.0
1973,SUR,364907.0
1974,SUR,361665.0
1975,SUR,359234.0
1976,SUR,357949.0
1977,SUR,357649.0
1978,SUR,358103.0
1979,SUR,358826.0
1980,SUR,359531.0
1981,SUR,360144.0
1982,SUR,360927.0
1983,SUR,362282.0
1984,SUR,364722.0
1985,SUR,368636.0
1986,SUR,374133.0
1987,SUR,381033.0
1988,SUR,388877.0
1989,SUR,397082.0
1990,SUR,405169.0
1991,SUR,413009.0
1992,SUR,420658.0
1993,SUR,428028.0
1994,SUR,435099.0
1995,SUR,441851.0
1996,SUR,448207.0
1997,SUR,454165.0
1998,SUR,459838.0
1999,SUR,465380.0
2000,SUR,470944.0
2001,SUR,476574.0
2002,SUR,482228.0
2003,SUR,487938.0
2004,SUR,493680.0
2005,SUR,499461.0
2006,SUR,505292.0
2007,SUR,511181.0
2008,SUR,517122.0
2009,SUR,523113.0
2010,SUR,529126.0
2011,SUR,535177.0
2012,SUR,541247.0
2013,SUR,547295.0
2014,SUR,553278.0
2015,SUR,559136.0
2016,SUR,564883.0
1964,SVK,4327341.0
1965,SVK,4370983.0
1966,SVK,4411666.0
1967,SVK,4449367.0
1968,SVK,4483915.0
1969,SVK,4518607.0
1970,SVK,4538223.0
1971,SVK,4557449.0
1972,SVK,4596622.0
1973,SVK,4641445.0
1974,SVK,4689623.0
1975,SVK,4739105.0
1976,SVK,4789507.0
1977,SVK,4840501.0
1978,SVK,4890125.0
1979,SVK,4938973.0
1980,SVK,4979815.0
1981,SVK,5016105.0
1982,SVK,5055099.0
1983,SVK,5091971.0
1984,SVK,5127097.0
1985,SVK,5161768.0
1986,SVK,5193838.0
1987,SVK,5222840.0
1988,SVK,5250596.0
1989,SVK,5275942.0
1990,SVK,5299187.0
1991,SVK,5303294.0
1992,SVK,5305016.0
1993,SVK,5325305.0
1994,SVK,5346331.0
1995,SVK,5361999.0
1996,SVK,5373361.0
1997,SVK,5383291.0
1998,SVK,5390516.0
1999,SVK,5396020.0
2000,SVK,5388720.0
2001,SVK,5378867.0
2002,SVK,5376912.0
2003,SVK,5373374.0
2004,SVK,5372280.0
2005,SVK,5372807.0
2006,SVK,5373054.0
2007,SVK,5374622.0
2008,SVK,5379233.0
2009,SVK,5386406.0
2010,SVK,5391428.0
2011,SVK,5398384.0
2012,SVK,5407579.0
2013,SVK,5413393.0
2014,SVK,5418649.0
2015,SVK,5423801.0
2016,SVK,5430798.0
1964,SVN,1632114.0
1965,SVN,1649160.0
1966,SVN,1669905.0
1967,SVN,1689528.0
1968,SVN,1704546.0
1969,SVN,1713874.0
1970,SVN,1724891.0
1971,SVN,1738335.0
1972,SVN,1752233.0
1973,SVN,1766697.0
1974,SVN,1776132.0
1975,SVN,1793581.0
1976,SVN,1820249.0
1977,SVN,1842377.0
1978,SVN,1862548.0
1979,SVN,1882599.0
1980,SVN,1901315.0
1981,SVN,1906531.0
1982,SVN,1910334.0
1983,SVN,1922321.0
1984,SVN,1932154.0
1985,SVN,1941641.0
1986,SVN,1965964.0
1987,SVN,1989776.0
1988,SVN,1995196.0
1989,SVN,1996351.0
1990,SVN,1998161.0
1991,SVN,1999429.0
1992,SVN,1996498.0
1993,SVN,1991746.0
1994,SVN,1989443.0
1995,SVN,1989872.0
1996,SVN,1988628.0
1997,SVN,1985956.0
1998,SVN,1981629.0
1999,SVN,1983045.0
2000,SVN,1988925.0
2001,SVN,1992060.0
2002,SVN,1994530.0
2003,SVN,1995733.0
2004,SVN,1997012.0
2005,SVN,2000474.0
2006,SVN,2006868.0
2007,SVN,2018122.0
2008,SVN,2021316.0
2009,SVN,2039669.0
2010,SVN,2048583.0
2011,SVN,2052843.0
2012,SVN,2057159.0
2013,SVN,2059953.0
2014,SVN,2061980.0
2015,SVN,2063531.0
2016,SVN,2065042.0
1964,SWE,7661354.0
1965,SWE,7733853.0
1966,SWE,7807797.0
1967,SWE,7867931.0
1968,SWE,7912273.0
1969,SWE,7968072.0
1970,SWE,8042801.0
1971,SWE,8098334.0
1972,SWE,8122300.0
1973,SWE,8136312.0
1974,SWE,8159955.0
1975,SWE,8192437.0
1976,SWE,8222286.0
1977,SWE,8251540.0
1978,SWE,8275599.0
1979,SWE,8293678.0
1980,SWE,8310531.0
1981,SWE,8320503.0
1982,SWE,8325263.0
1983,SWE,8329033.0
1984,SWE,8336605.0
1985,SWE,8350386.0
1986,SWE,8369829.0
1987,SWE,8397804.0
1988,SWE,8436489.0
1989,SWE,8492964.0
1990,SWE,8558835.0
1991,SWE,8617375.0
1992,SWE,8668067.0
1993,SWE,8718561.0
1994,SWE,8780745.0
1995,SWE,8826939.0
1996,SWE,8840998.0
1997,SWE,8846062.0
1998,SWE,8850974.0
1999,SWE,8857874.0
2000,SWE,8872109.0
2001,SWE,8895960.0
2002,SWE,8924958.0
2003,SWE,8958229.0
2004,SWE,8993531.0
2005,SWE,9029572.0
2006,SWE,9080505.0
2007,SWE,9148092.0
2008,SWE,9219637.0
2009,SWE,9298515.0
2010,SWE,9378126.0
2011,SWE,9449213.0
2012,SWE,9519374.0
2013,SWE,9600379.0
2014,SWE,9696110.0
2015,SWE,9799186.0
2016,SWE,9923085.0
1964,SWZ,365120.0
1965,SWZ,373925.0
1966,SWZ,383820.0
1967,SWZ,394760.0
1968,SWZ,406508.0
1969,SWZ,418739.0
1970,SWZ,431251.0
1971,SWZ,443979.0
1972,SWZ,457039.0
1973,SWZ,470561.0
1974,SWZ,484747.0
1975,SWZ,499759.0
1976,SWZ,515602.0
1977,SWZ,532253.0
1978,SWZ,549787.0
1979,SWZ,568316.0
1980,SWZ,587852.0
1981,SWZ,608374.0
1982,SWZ,629812.0
1983,SWZ,652112.0
1984,SWZ,675240.0
1985,SWZ,699077.0
1986,SWZ,723599.0
1987,SWZ,748634.0
1988,SWZ,773774.0
1989,SWZ,798498.0
1990,SWZ,822423.0
1991,SWZ,845267.0
1992,SWZ,866995.0
1993,SWZ,887706.0
1994,SWZ,907622.0
1995,SWZ,926836.0
1996,SWZ,945506.0
1997,SWZ,963416.0
1998,SWZ,979922.0
1999,SWZ,994105.0
2000,SWZ,1005432.0
2001,SWZ,1013608.0
2002,SWZ,1019054.0
2003,SWZ,1022796.0
2004,SWZ,1026287.0
2005,SWZ,1030575.0
2006,SWZ,1036095.0
2007,SWZ,1042651.0
2008,SWZ,1049948.0
2009,SWZ,1057462.0
2010,SWZ,1064841.0
2011,SWZ,1072029.0
2012,SWZ,1079285.0
2013,SWZ,1086843.0
2014,SWZ,1095022.0
2015,SWZ,1104038.0
2016,SWZ,1113994.0
1964,SXM,4063.0
1965,SXM,4460.0
1966,SXM,4895.0
1967,SXM,5362.0
1968,SXM,5857.0
1969,SXM,6354.0
1970,SXM,6854.0
1971,SXM,7372.0
1972,SXM,7892.0
1973,SXM,8429.0
1974,SXM,8977.0
1975,SXM,9556.0
1976,SXM,10147.0
1977,SXM,10791.0
1978,SXM,11481.0
1979,SXM,12244.0
1980,SXM,13097.0
1981,SXM,14030.0
1982,SXM,15032.0
1983,SXM,16175.0
1984,SXM,17517.0
1985,SXM,19127.0
1986,SXM,21028.0
1987,SXM,23157.0
1988,SXM,25334.0
1989,SXM,27280.0
1990,SXM,28814.0
1991,SXM,29852.0
1992,SXM,30458.0
1993,SXM,30765.0
1994,SXM,30950.0
1995,SXM,31164.0
1996,SXM,31434.0
1997,SXM,31731.0
1998,SXM,31240.0
1999,SXM,31084.0
2000,SXM,30519.0
2001,SXM,30600.0
2002,SXM,30777.0
2003,SXM,31472.0
2004,SXM,32488.0
2005,SXM,33011.0
2006,SXM,33441.0
2007,SXM,33811.0
2008,SXM,33964.0
2009,SXM,34238.0
2010,SXM,34056.0
2011,SXM,33435.0
2012,SXM,34640.0
2013,SXM,36607.0
2014,SXM,37685.0
2015,SXM,38825.0
2016,SXM,39969.0
1964,SYC,46322.0
1965,SYC,47500.0
1966,SYC,48699.0
1967,SYC,49911.0
1968,SYC,51134.0
1969,SYC,52365.0
1970,SYC,53600.0
1971,SYC,54695.0
1972,SYC,56029.0
1973,SYC,56892.0
1974,SYC,57937.0
1975,SYC,59292.0
1976,SYC,60504.0
1977,SYC,61786.0
1978,SYC,62150.0
1979,SYC,62686.0
1980,SYC,63261.0
1981,SYC,64035.0
1982,SYC,64413.0
1983,SYC,64335.0
1984,SYC,64717.0
1985,SYC,65244.0
1986,SYC,65652.0
1987,SYC,68499.0
1988,SYC,68755.0
1989,SYC,69167.0
1990,SYC,69507.0
1991,SYC,70439.0
1992,SYC,70763.0
1993,SYC,72253.0
1994,SYC,74205.0
1995,SYC,75304.0
1996,SYC,76417.0
1997,SYC,77319.0
1998,SYC,78846.0
1999,SYC,80410.0
2000,SYC,81131.0
2001,SYC,81202.0
2002,SYC,83723.0
2003,SYC,82781.0
2004,SYC,82475.0
2005,SYC,82858.0
2006,SYC,84600.0
2007,SYC,85033.0
2008,SYC,86956.0
2009,SYC,87298.0
2010,SYC,89770.0
2011,SYC,87441.0
2012,SYC,88303.0
2013,SYC,89949.0
2014,SYC,91359.0
2015,SYC,93419.0
2016,SYC,94677.0
1964,SYR,5200341.0
1965,SYR,5373137.0
1966,SYR,5553247.0
1967,SYR,5740702.0
1968,SYR,5935850.0
1969,SYR,6139054.0
1970,SYR,6350544.0
1971,SYR,6570859.0
1972,SYR,6800148.0
1973,SYR,7037860.0
1974,SYR,7283181.0
1975,SYR,7535715.0
1976,SYR,7794658.0
1977,SYR,8060652.0
1978,SYR,8336421.0
1979,SYR,8625693.0
1980,SYR,8930776.0
1981,SYR,9252854.0
1982,SYR,9590226.0
1983,SYR,9938852.0
1984,SYR,10293048.0
1985,SYR,10648633.0
1986,SYR,11004273.0
1987,SYR,11360848.0
1988,SYR,11719064.0
1989,SYR,12080439.0
1990,SYR,12446168.0
1991,SYR,12815400.0
1992,SYR,13187669.0
1993,SYR,13565074.0
1994,SYR,13950486.0
1995,SYR,14345491.0
1996,SYR,14754148.0
1997,SYR,15175308.0
1998,SYR,15599588.0
1999,SYR,16013992.0
2000,SYR,16410847.0
2001,SYR,16766555.0
2002,SYR,17084628.0
2003,SYR,17415214.0
2004,SYR,17827827.0
2005,SYR,18361178.0
2006,SYR,19059257.0
2007,SYR,19878257.0
2008,SYR,20664037.0
2009,SYR,21205873.0
2010,SYR,21362541.0
2011,SYR,21081814.0
2012,SYR,20438861.0
2013,SYR,19578466.0
2014,SYR,18710711.0
2015,SYR,17997411.0
2016,SYR,17465567.0
1964,TCA,5851.0
1965,TCA,5814.0
1966,TCA,5783.0
1967,TCA,5766.0
1968,TCA,5746.0
1969,TCA,5765.0
1970,TCA,5837.0
1971,TCA,5973.0
1972,TCA,6156.0
1973,TCA,6380.0
1974,TCA,6610.0
1975,TCA,6832.0
1976,TCA,7020.0
1977,TCA,7193.0
1978,TCA,7380.0
1979,TCA,7607.0
1980,TCA,7894.0
1981,TCA,8243.0
1982,TCA,8654.0
1983,TCA,9096.0
1984,TCA,9556.0
1985,TCA,9974.0
1986,TCA,10365.0
1987,TCA,10717.0
1988,TCA,11091.0
1989,TCA,11550.0
1990,TCA,12115.0
1991,TCA,12815.0
1992,TCA,13639.0
1993,TCA,14526.0
1994,TCA,15399.0
1995,TCA,16221.0
1996,TCA,16930.0
1997,TCA,17566.0
1998,TCA,18228.0
1999,TCA,19069.0
2000,TCA,20171.0
2001,TCA,21578.0
2002,TCA,23230.0
2003,TCA,25008.0
2004,TCA,26709.0
2005,TCA,28181.0
2006,TCA,29394.0
2007,TCA,30383.0
2008,TCA,31200.0
2009,TCA,31933.0
2010,TCA,32658.0
2011,TCA,33371.0
2012,TCA,34067.0
2013,TCA,34733.0
2014,TCA,35371.0
2015,TCA,35979.0
2016,TCA,36558.0
1964,TCD,3246527.0
1965,TCD,3309583.0
1966,TCD,3372182.0
1967,TCD,3434817.0
1968,TCD,3499370.0
1969,TCD,3568402.0
1970,TCD,3643608.0
1971,TCD,3726189.0
1972,TCD,3815253.0
1973,TCD,3907891.0
1974,TCD,3999918.0
1975,TCD,4088568.0
1976,TCD,4173131.0
1977,TCD,4255242.0
1978,TCD,4337292.0
1979,TCD,4422743.0
1980,TCD,4514427.0
1981,TCD,4612858.0
1982,TCD,4718157.0
1983,TCD,4832316.0
1984,TCD,4957561.0
1985,TCD,5095400.0
1986,TCD,5247281.0
1987,TCD,5412844.0
1988,TCD,5589624.0
1989,TCD,5773930.0
1990,TCD,5963250.0
1991,TCD,6157085.0
1992,TCD,6356741.0
1993,TCD,6563925.0
1994,TCD,6781057.0
1995,TCD,7010159.0
1996,TCD,7250974.0
1997,TCD,7503494.0
1998,TCD,7770053.0
1999,TCD,8053532.0
2000,TCD,8355654.0
2001,TCD,8678049.0
2002,TCD,9019226.0
2003,TCD,9373913.0
2004,TCD,9734761.0
2005,TCD,10096630.0
2006,TCD,10457122.0
2007,TCD,10818031.0
2008,TCD,11183589.0
2009,TCD,11560142.0
2010,TCD,11952134.0
2011,TCD,12360986.0
2012,TCD,12784748.0
2013,TCD,13220433.0
2014,TCD,13663562.0
2015,TCD,14110971.0
2016,TCD,14561658.0
1964,TEA,940205341.0
1965,TEA,963806224.0
1966,TEA,990927362.0
1967,TEA,1017110642.0
1968,TEA,1044230688.0
1969,TEA,1073035646.0
1970,TEA,1102743524.0
1971,TEA,1133088596.0
1972,TEA,1161692236.0
1973,TEA,1189353305.0
1974,TEA,1215519592.0
1975,TEA,1239283626.0
1976,TEA,1261221802.0
1977,TEA,1281596019.0
1978,TEA,1301958170.0
1979,TEA,1322627340.0
1980,TEA,1342952249.0
1981,TEA,1363987476.0
1982,TEA,1387365779.0
1983,TEA,1410865643.0
1984,TEA,1433295157.0
1985,TEA,1456445331.0
1986,TEA,1481135104.0
1987,TEA,1507322673.0
1988,TEA,1533819032.0
1989,TEA,1559650590.0
1990,TEA,1584871821.0
1991,TEA,1608998997.0
1992,TEA,1631566861.0
1993,TEA,1653289936.0
1994,TEA,1674861271.0
1995,TEA,1696013989.0
1996,TEA,1716810410.0
1997,TEA,1737388723.0
1998,TEA,1757224496.0
1999,TEA,1775880197.0
2000,TEA,1793498345.0
2001,TEA,1810261111.0
2002,TEA,1826238741.0
2003,TEA,1841560611.0
2004,TEA,1856486255.0
2005,TEA,1871341383.0
2006,TEA,1885806879.0
2007,TEA,1899800479.0
2008,TEA,1913718217.0
2009,TEA,1927560597.0
2010,TEA,1941377365.0
2011,TEA,1955333874.0
2012,TEA,1969561377.0
2013,TEA,1983961912.0
2014,TEA,1998510237.0
2015,TEA,2012978425.0
2016,TEA,2027772092.0
1964,TEC,327271196.0
1965,TEC,331852935.0
1966,TEC,335704786.0
1967,TEC,339692825.0
1968,TEC,343594800.0
1969,TEC,347372826.0
1970,TEC,351017860.0
1971,TEC,354660485.0
1972,TEC,358451364.0
1973,TEC,362249658.0
1974,TEC,366086343.0
1975,TEC,369959058.0
1976,TEC,373993098.0
1977,TEC,377959108.0
1978,TEC,381826792.0
1979,TEC,385669994.0
1980,TEC,389610131.0
1981,TEC,393632708.0
1982,TEC,397542988.0
1983,TEC,401434284.0
1984,TEC,405559660.0
1985,TEC,409642788.0
1986,TEC,413657306.0
1987,TEC,417635043.0
1988,TEC,421417208.0
1989,TEC,424805449.0
1990,TEC,427265643.0
1991,TEC,429373010.0
1992,TEC,431065065.0
1993,TEC,432578780.0
1994,TEC,433470960.0
1995,TEC,433787234.0
1996,TEC,434113825.0
1997,TEC,434474220.0
1998,TEC,434722171.0
1999,TEC,434668281.0
2000,TEC,434313565.0
2001,TEC,433863004.0
2002,TEC,433541378.0
2003,TEC,433680250.0
2004,TEC,434022280.0
2005,TEC,434427808.0
2006,TEC,434964327.0
2007,TEC,435646350.0
2008,TEC,436828065.0
2009,TEC,438498963.0
2010,TEC,440420863.0
2011,TEC,442655860.0
2012,TEC,444896570.0
2013,TEC,447365261.0
2014,TEC,449817266.0
2015,TEC,452301310.0
2016,TEC,454723324.0
1964,TGO,1662073.0
1965,TGO,1708631.0
1966,TGO,1774020.0
1967,TGO,1855450.0
1968,TGO,1945777.0
1969,TGO,2034902.0
1970,TGO,2115522.0
1971,TGO,2185667.0
1972,TGO,2247578.0
1973,TGO,2303344.0
1974,TGO,2356620.0
1975,TGO,2410451.0
1976,TGO,2464424.0
1977,TGO,2518454.0
1978,TGO,2576293.0
1979,TGO,2642693.0
1980,TGO,2720835.0
1981,TGO,2812312.0
1982,TGO,2915618.0
1983,TGO,3026980.0
1984,TGO,3140840.0
1985,TGO,3252997.0
1986,TGO,3363040.0
1987,TGO,3471738.0
1988,TGO,3577469.0
1989,TGO,3678567.0
1990,TGO,3774310.0
1991,TGO,3862998.0
1992,TGO,3945902.0
1993,TGO,4029044.0
1994,TGO,4120615.0
1995,TGO,4226293.0
1996,TGO,4348808.0
1997,TGO,4485945.0
1998,TGO,4632451.0
1999,TGO,4780455.0
2000,TGO,4924406.0
2001,TGO,5062571.0
2002,TGO,5197040.0
2003,TGO,5330629.0
2004,TGO,5467770.0
2005,TGO,5611643.0
2006,TGO,5762881.0
2007,TGO,5920360.0
2008,TGO,6083417.0
2009,TGO,6250840.0
2010,TGO,6421674.0
2011,TGO,6595939.0
2012,TGO,6773807.0
2013,TGO,6954721.0
2014,TGO,7137997.0
2015,TGO,7323162.0
2016,TGO,7509952.0
1964,THA,30881136.0
1965,THA,31822656.0
1966,THA,32789129.0
1967,THA,33778804.0
1968,THA,34791418.0
1969,THA,35827089.0
1970,THA,36884525.0
1971,THA,37963280.0
1972,THA,39058594.0
1973,THA,40159581.0
1974,THA,41252320.0
1975,THA,42326307.0
1976,THA,43377270.0
1977,THA,44405903.0
1978,THA,45413082.0
1979,THA,46401750.0
1980,THA,47374463.0
1981,THA,48326269.0
1982,THA,49255889.0
1983,THA,50173922.0
1984,THA,51094870.0
1985,THA,52026901.0
1986,THA,52980105.0
1987,THA,53945872.0
1988,THA,54891520.0
1989,THA,55772169.0
1990,THA,56558196.0
1991,THA,57232471.0
1992,THA,57811025.0
1993,THA,58337773.0
1994,THA,58875275.0
1995,THA,59467272.0
1996,THA,60130190.0
1997,THA,60846588.0
1998,THA,61585103.0
1999,THA,62298569.0
2000,THA,62952639.0
2001,THA,63539190.0
2002,THA,64069093.0
2003,THA,64549867.0
2004,THA,64995303.0
2005,THA,65416189.0
2006,THA,65812540.0
2007,THA,66182064.0
2008,THA,66530980.0
2009,THA,66866834.0
2010,THA,67195032.0
2011,THA,67518379.0
2012,THA,67835969.0
2013,THA,68144519.0
2014,THA,68438748.0
2015,THA,68714519.0
2016,THA,68971313.0
1964,TJK,2402473.0
1965,TJK,2487975.0
1966,TJK,2574506.0
1967,TJK,2662257.0
1968,TJK,2750932.0
1969,TJK,2840265.0
1970,TJK,2930108.0
